"frame","sid","panes","vt_dirty","visual_dirty","resize","start_us","build_us","draw_us","present_us","total_us","quads"
"1091","0","1","1","0","0","10827.8","54.5","121.1","125.6","11136.1","2497"
"1092","0","1","1","0","0","19842.9","70.8","87.4","188.2","20197.7","2497"
"1093","0","1","1","0","0","12230.1","45.8","75.9","161","12519.6","2497"
"1094","0","1","1","0","0","11802.5","52.1","71.3","169.1","12101.3","2497"
"1095","0","1","1","0","0","10921.7","86.9","85","173.4","11275","2497"
"1096","0","1","1","0","0","14175.1","51.6","85.2","166.2","14485.4","2497"
"1097","0","1","1","0","0","10120","48.9","77.7","165.6","10418.6","2497"
"1098","0","1","1","0","0","11332.3","49.4","66","143","11596.4","2497"
"1099","0","1","1","0","0","11621.9","62","71","163","11923.9","2497"
"1100","0","1","1","0","0","12401.8","50.4","62.8","141.3","12661.9","2497"
"1101","0","1","1","0","0","11131.8","55.1","69","220.6","11483.2","2497"
"1102","0","1","1","0","0","11776","56.4","73.4","166.7","12079","2497"
"1103","0","1","1","0","0","13174.3","52.1","71.5","153.9","13457.5","2497"
"1104","0","1","1","0","0","21590.9","92.9","85.7","188.4","21965.7","2497"
"1105","0","1","1","0","0","14229.7","83","127","221.3","14667.2","2497"
"1106","0","1","1","0","0","23171.6","72.9","4421.5","434","28107.8","2497"
"1107","0","1","1","0","0","13284.8","54.7","67.7","227.5","13641.4","2497"
"1108","0","1","1","0","0","10385.6","45.5","72.6","161.6","10672.1","2497"
"1109","0","1","1","0","0","9312.4","55.1","2305","1015.6","12695.6","2497"
"1110","0","1","1","0","0","11003.8","56.2","88","159.9","11315","2497"
"1111","0","1","1","0","0","11218.5","57","69.6","153.6","11505.2","2497"
"1112","0","1","1","0","0","13878.8","51.7","74.7","161.3","14173","2497"
"1113","0","1","1","0","0","12642.6","49.4","86.9","178.9","12965.2","2497"
"1114","0","1","1","0","0","9867.8","46.5","153.2","184.7","10259.5","2497"
"1115","0","1","1","0","0","8959.7","56.6","146.3","171.6","9340.6","2497"
"1116","0","1","1","0","0","11281.5","56.6","68.4","172","11585.2","2497"
"1117","0","1","1","0","0","12680.1","56.4","68.1","146.3","12957.6","2497"
"1118","0","1","1","0","0","12530","52.5","70.1","154.9","12814.2","2497"
"1119","0","1","1","0","0","10673.5","57.5","77.7","208.6","11024.7","2497"
"1120","0","1","1","0","0","10918.1","55.5","62.6","201.4","11243.3","2497"
"1121","0","1","1","0","0","11181.7","50.7","155","152.8","11545.6","2497"
"1122","0","1","1","0","0","14519.1","62.3","76.9","166.4","14831.1","2497"
"1123","0","1","1","0","0","17958","69.2","81.1","317.8","18433.2","2497"
"1124","0","1","1","0","0","16546.4","53.4","166","161.9","16933.8","2497"
"1125","0","1","1","0","0","20594.3","64.7","152.2","220.3","21038","2497"
"1126","0","1","1","0","0","12219","61.2","70.9","243.9","12602.5","2497"
"1127","0","1","1","0","0","12530.8","48.8","179.1","244.3","13011.3","2497"
"1128","0","1","1","0","0","9393.8","44.3","97.4","252.5","9795.2","2497"
"1129","0","1","1","0","0","9213.8","53.2","68.4","146.1","9487.8","2497"
"1130","0","1","1","0","0","12404.2","55.3","171.7","203.8","12842.6","2497"
"1131","0","1","1","0","0","11685.2","47","144.6","244.7","12129.2","2497"
"1132","0","1","1","0","0","11452.3","50.6","73.7","166.4","11750","2497"
"1133","0","1","1","0","0","13384.8","51.5","95.1","158.1","13696.7","2497"
"1134","0","1","1","0","0","14287.1","70.7","176.4","166.2","14706.9","2497"
"1135","0","1","1","0","0","12987.5","68.8","69","172.4","13303.7","2497"
"1136","0","1","1","0","0","11347.1","55.8","159","204.3","11773.2","2497"
"1137","0","1","1","0","0","12581.3","52.8","90.6","168","12900.6","2497"
"1138","0","1","1","0","0","9598.5","51.5","78","147.5","9883.8","2497"
"1139","0","1","1","0","0","11653.3","79.4","82.3","191.7","12012.9","2497"
"1140","0","1","1","0","0","11429.5","69.8","67","150.6","11722.2","2497"
"1141","0","1","1","0","0","11487","62.5","61.8","145.6","11762.6","2497"
"1142","0","1","1","0","0","13085.9","75.7","71.2","159.4","13398.4","2497"
"1143","0","1","1","0","0","12457.7","73.9","74.7","161.6","12774.2","2497"
"1144","0","1","1","0","0","11638.7","66.5","63.8","134.8","11909.1","2497"
"1145","0","1","1","0","0","11852.8","67.7","146.8","209.8","12282.8","2497"
"1146","0","1","1","0","0","11863.8","64.9","64.4","151.2","12149.8","2497"
"1147","0","1","1","0","0","13317.3","48.2","67.7","199.3","13638.5","2497"
"1148","0","1","1","0","0","10962.3","64.8","66","202.5","11301.6","2497"
"1149","0","1","1","0","0","13713","66","63.6","191","14039.4","2497"
"1150","0","1","1","0","0","14739.4","66.8","133.3","235.4","15181.2","2497"
"1151","0","1","1","0","0","18266.8","94.9","83.6","1312.3","19767","2497"
"1152","0","1","1","0","0","18732.3","63.7","83.6","274.8","19161.7","2497"
"1153","0","1","1","0","0","16717","65.9","147.5","298.3","17236.6","2497"
"1154","0","1","1","0","0","11292.7","56.9","170.7","139.4","11666.6","2497"
"1155","0","1","1","0","0","10983.8","50.2","78.6","150.3","11269.5","2497"
"1156","0","1","1","0","0","11948.1","60.9","72.2","124.4","12212.5","2497"
"1157","0","1","1","0","0","14271","69.2","67.7","190","14604.8","2497"
"1158","0","1","1","0","0","19980.4","102.9","96.8","219.3","20408.6","2497"
"1159","0","1","1","0","0","19497.5","98.5","15749.9","8498.4","43852.3","2497"
"1160","0","1","1","0","0","16408.1","60.2","68.1","144.5","16687.4","2497"
"1161","0","1","1","0","0","13417.5","63.6","68.9","146.8","13702.4","2497"
"1162","0","1","1","0","0","11656.9","61.6","74.1","162.2","11960.5","2497"
"1163","0","1","1","0","0","11093.9","55.9","70.8","158.2","11385.4","2497"
"1164","0","1","1","0","0","11305.2","55.3","63.1","178.5","11606.8","2497"
"1165","0","1","1","0","0","12906.2","53.4","72.9","151","13190.4","2497"
"1166","0","1","1","0","0","10857.8","54.5","66.9","157.1","11141.6","2497"
"1167","0","1","1","0","0","11696.5","51.6","61.7","138.6","11953.1","2497"
"1168","0","1","1","0","0","10364.7","68.8","3339.9","321.7","14102","2497"
"1169","0","1","1","0","0","14060.7","48.9","66.5","129","14312.3","2497"
"1170","0","1","1","0","0","11034.2","66","78.9","127.4","11314.7","2497"
"1171","0","1","1","0","0","9070.3","46.5","397.8","985.6","10508.3","2497"
"1172","0","1","1","0","0","10579.4","57.5","64.2","97.1","10805.7","2497"
"1173","0","1","1","0","0","13522.2","63.9","74.4","129.2","13796.8","2497"
"1174","0","1","1","0","0","9064.7","43.9","74.7","159.6","9349.6","2497"
"1175","0","1","1","0","0","16900.4","81.3","240.4","750.1","17983.2","2497"
"1176","0","1","1","0","0","11335","47.5","81.8","178.1","11649.8","2497"
"1177","0","1","1","0","0","9964.4","57.1","68.6","123.8","10219.6","2497"
"1178","0","1","1","0","0","12404","60.1","66.3","145.5","12681.8","2497"
"1179","0","1","1","0","0","18844.9","56.2","81.6","222.6","19212.9","2497"
"1180","0","1","1","0","0","17701.6","95.6","107.7","169.9","18084","2497"
"1181","0","1","1","0","0","17872.8","55.6","83.2","182","18201.2","2497"
"1182","0","1","1","0","0","14473.7","63.1","62.8","128.2","14733.6","2497"
"1183","0","1","1","0","0","19574.4","69.5","79","159.3","19888.6","2497"
"1184","0","1","1","0","0","16652","60.5","68.3","217.2","17003.7","2497"
"1185","0","1","1","0","0","21883.8","81.2","78.8","167.3","22218.2","2497"
"1186","0","1","1","0","0","17344.1","78.1","107.6","187","17725.2","2497"
"1187","0","1","1","0","0","14519.7","70.6","68","129.6","14794.8","2497"
"1188","0","1","1","0","0","16703.6","53.1","169.7","232.9","17165.6","2497"
"1189","0","1","1","0","0","16792.1","89.5","80.5","163.3","17132.5","2497"
"1190","0","1","1","0","0","12911.1","82.4","188.8","170.3","13360.9","2497"
"1191","0","1","1","0","0","9987.5","49.8","80.4","184.4","10309.5","2497"
"1192","0","1","1","0","0","10891","70.4","68.2","180.9","11217","2497"
"1193","0","1","1","0","0","15356.8","66.7","64.4","231","15724.1","2497"
"1194","0","1","1","0","0","19503.9","79.7","79.6","144.6","19815.2","2497"
"1195","0","1","1","0","0","16712.1","64","123","278.5","17184.3","2497"
"1196","0","1","1","0","0","20057.9","93.2","78.3","146.3","20381.9","2497"
"1197","0","1","1","0","0","10706.7","66.3","69.9","196.9","11046","2497"
"1198","0","1","1","0","0","15138.7","68.4","168.1","204.8","15585.4","2497"
"1199","0","1","1","0","0","18432.6","68.3","206.7","139.2","18852.7","2497"
"1200","0","1","1","0","0","18608.3","65.1","76","226.6","18983.2","2497"
"1201","0","1","1","0","0","18536.1","101.1","96.9","172.4","18913.5","2497"
"1202","0","1","1","0","0","17496.7","68.4","84.6","127.7","17784.1","2497"
"1203","0","1","1","0","0","17103.8","62.4","82.9","226.8","17483","2497"
"1204","0","1","1","0","0","17355.2","58.8","78.6","156.5","17656.9","2497"
"1205","0","1","1","0","0","10849.5","45.1","74.9","135.8","11112.9","2497"
"1206","0","1","1","0","0","9208.8","43.3","74","166","9499.4","2497"
"1207","0","1","1","0","0","11950.6","49.7","66.3","190.9","12263.6","2497"
"1208","0","1","1","0","0","11872.1","52","68.1","129.8","12128","2497"
"1209","0","1","1","0","0","13913.7","55.2","67","207.8","14249.2","2497"
"1210","0","1","1","0","0","12646.6","53.2","173.4","233.8","13114.3","2497"
"1211","0","1","1","0","0","9992.8","50.3","69.3","139.3","10258.9","2497"
"1212","0","1","1","0","0","9732.4","44.8","178.4","195.5","10158.8","2497"
"1213","0","1","1","0","0","9541.8","46.5","75.1","212.5","9882.7","2497"
"1214","0","1","1","0","0","10991.6","57.2","81.5","157.4","11294.6","2497"
"1215","0","1","1","0","0","13664.2","60.6","74.8","146.4","13952.7","2497"
"1216","0","1","1","0","0","13783","54","78.6","155.1","14076.6","2497"
"1217","0","1","1","0","0","16964.8","79.5","230.9","136.6","17418.6","2497"
"1218","0","1","1","0","0","16882.8","74.5","82.7","177.4","17224.7","2497"
"1219","0","1","1","0","0","18845.5","63","115.4","270.7","19302.3","2497"
"1220","0","1","1","0","0","19514.7","72.5","95.8","167.3","19858.3","2497"
"1221","0","1","1","0","0","16192.4","53.9","123.5","198.7","16575.2","2497"
"1222","0","1","1","0","0","19639.8","73.9","74","158.2","19952.1","2497"
"1223","0","1","1","0","0","13821.7","64.2","62.4","141.6","14095.4","2497"
"1224","0","1","1","0","0","16784.3","55.2","6863.7","742.8","24452.8","2497"
"1225","0","1","1","0","0","13645.1","72.7","97.4","225.2","14047.1","2497"
"1226","0","1","1","0","0","11550.7","73.6","159.3","229","12019.1","2497"
"1227","0","1","1","0","0","9132.9","45.3","147.5","161.5","9494.8","2497"
"1228","0","1","1","0","0","9024.5","49.5","74.4","140","9296","2497"
"1229","0","1","1","0","0","10309.4","63","61.2","192","10631.4","2497"
"1230","0","1","1","0","0","12430.8","65.7","77.7","165.2","12747.9","2497"
"1231","0","1","1","0","0","10198","54.2","74.2","167.5","10501.8","2497"
"1232","0","1","1","0","0","9588.2","74.9","83.4","210.3","9964.3","2497"
"1233","0","1","1","0","0","10559.3","56.1","69.3","225.4","10916.7","2497"
"1234","0","1","1","0","0","14012.5","72.4","74.4","170.3","14336.4","2497"
"1235","0","1","1","0","0","14885.1","65.2","84.8","204.8","15247.3","2497"
"1236","0","1","1","0","0","12005.8","46.2","192.4","231.1","12482.6","2497"
"1237","0","1","1","0","0","15748.9","87.7","488.8","188.8","16524","2497"
"1238","0","1","1","0","0","18517.9","57.4","140.6","173","18895.4","2497"
"1239","0","1","1","0","0","19643.8","74.4","223.4","148.7","20098.5","2497"
"1240","0","1","1","0","0","17876.4","47.2","77.1","154.1","18162.1","2497"
"1241","0","1","1","0","0","19250.4","60.7","105","117.4","19539.8","2497"
"1242","0","1","1","0","0","21902.8","78.8","91.1","267.5","22348.8","2497"
"1243","0","1","1","0","0","10785.7","48.6","86.1","172.6","11101.3","2497"
"1244","0","1","1","0","0","9316.2","47.4","81.7","146.5","9599.4","2497"
"1245","0","1","1","0","0","11504","51.2","69.1","154.3","11784.3","2497"
"1246","0","1","1","0","0","12370.2","55.7","71","161.7","12664.8","2497"
"1247","0","1","1","0","0","13618.4","56.6","67.4","143","13891.6","2497"
"1248","0","1","1","0","0","12006.7","54.1","158.7","225.5","12452","2497"
"1249","0","1","1","0","0","9268.3","58.1","187.9","191.7","9713.4","2497"
"1250","0","1","1","0","0","9671.1","42.2","100.8","174.5","9996.1","2497"
"1251","0","1","1","0","0","10047.2","61.1","1275.6","146.7","11538","2497"
"1252","0","1","1","0","0","12228.2","56.4","77","181.6","12550.4","2497"
"1253","0","1","1","0","0","12453.9","51.2","66","137.3","12714.8","2497"
"1254","0","1","1","0","0","13032.6","56.4","68.9","170.7","13334.6","2497"
"1255","0","1","1","0","0","11676.1","51.3","65.6","158.9","11957.8","2497"
"1256","0","1","1","0","0","12452.8","52.3","66.3","158.6","12736.2","2497"
"1257","0","1","1","0","0","12843.5","52","138.8","190.9","13232.4","2497"
"1258","0","1","1","0","0","11897.9","53.6","73.1","206.6","12238","2497"
"1259","0","1","1","0","0","11604.8","52","68.7","152.6","11883.7","2497"
"1260","0","1","1","0","0","13230.3","55.5","76.9","201.4","13570.9","2497"
"1261","0","1","1","0","0","11853.1","54.6","150.4","157.4","12221.5","2497"
"1262","0","1","1","0","0","13463","53.6","69.6","190.3","13783.4","2497"
"1263","0","1","1","0","0","14225.4","51.1","72.2","171.2","14527.1","2497"
"1264","0","1","1","0","0","13041.3","52.3","68.1","197.9","13366.8","2497"
"1265","0","1","1","0","0","14131.6","53","74","150.8","14415.5","2497"
"1266","0","1","1","0","0","18478.5","86.5","141.2","158.9","18873.5","2497"
"1267","0","1","1","0","0","17071","79.3","173.8","198","17530.3","2497"
"1268","0","1","1","0","0","13329.1","52.7","88","165.4","13643.4","2497"
"1269","0","1","1","0","0","9045.1","46.4","79.3","168","9345.3","2497"
"1270","0","1","1","0","0","14715.7","48.7","85.6","175.2","15033.4","2497"
"1271","0","1","1","0","0","12841.1","46.6","74.7","143.8","13113.2","2497"
"1272","0","1","1","0","0","11892.9","54.4","75","158.5","12187.1","2497"
"1273","0","1","1","0","0","12123.5","53.6","74.6","168.7","12426.4","2497"
"1274","0","1","1","0","0","10597","53.8","70.6","147.8","10876.5","2497"
"1275","0","1","1","0","0","13189.9","58.6","74.2","158.2","13487.6","2497"
"1276","0","1","1","0","0","11812.1","54.4","71.6","162.6","12107.1","2497"
"1277","0","1","1","0","0","13375.9","67.9","66.4","146.8","13662.4","2497"
"1278","0","1","1","0","0","14547","68.1","65.5","144","14830.5","2497"
"1279","0","1","1","0","0","20108.7","74.1","167.1","260.8","20617.3","2497"
"1280","0","1","1","0","0","13729.6","68.6","66.3","144.5","14014.6","2497"
"1281","0","1","1","0","0","17358.7","91.1","777.8","352.8","18592.1","2497"
"1282","0","1","1","0","0","12873.7","76.4","184.4","285.5","13429.6","2497"
"1283","0","1","1","0","0","19067.2","80.3","78.4","177.3","19410","2497"
"1284","0","1","1","0","0","17308.1","61.6","156.2","230.9","17762.8","2497"
"1285","0","1","1","0","0","10782.4","69.4","921.7","373.7","12157.2","2497"
"1286","0","1","1","0","0","12122","61.3","62.5","151.6","12404.2","2497"
"1287","0","1","1","0","0","14891.7","60.9","156.1","186.4","15300.7","2497"
"1288","0","1","1","0","0","13897.6","64.4","68.6","150.1","14186.4","2497"
"1289","0","1","1","0","0","12792.7","68.1","67.9","191","13126","2497"
"1290","0","1","1","0","0","15543.6","49.7","76","149.2","15826.3","2497"
"1291","0","1","1","0","0","9651.6","44.8","86.8","171","9962","2497"
"1292","0","1","1","0","0","10337.1","52.5","73.1","155.6","10623.5","2497"
"1293","0","1","1","0","0","11483","54.1","71.4","151.7","11766.1","2497"
"1294","0","1","1","0","0","15605.2","83.6","77.7","187.7","15961.8","2497"
"1295","0","1","1","0","0","15874.8","71.2","102.9","182.6","16237.8","2497"
"1296","0","1","1","0","0","8971.3","45","84.9","216.7","9325.5","2497"
"1297","0","1","1","0","0","11653.9","65.3","92.1","183","12001.9","2497"
"1298","0","1","1","0","0","10725.7","61.7","81.5","182.2","11057.4","2497"
"1299","0","1","1","0","0","12014.4","52.9","74.3","154.2","12302.1","2497"
"1300","0","1","1","0","0","10698.8","56.8","72.3","148.8","10982.9","2497"
"1301","0","1","1","0","0","11655.2","55.3","84.6","218.7","12020.2","2497"
"1302","0","1","1","0","0","10082.6","52.5","78.7","163.7","10384.5","2497"
"1303","0","1","1","0","0","9673.1","59","76.9","157","9972.8","2497"
"1304","0","1","1","0","0","10943.9","51.2","75.5","151.7","11228.3","2497"
"1305","0","1","1","0","0","9537.1","53.3","77.2","164","9838.3","2497"
"1306","0","1","1","0","0","11015","49.3","80.7","192.8","11345.5","2497"
"1307","0","1","1","0","0","10707.5","55.4","72.9","153.9","10995.9","2497"
"1308","0","1","1","0","0","11920.8","69.6","98.3","193.4","12291","2497"
"1309","0","1","1","0","0","9286.2","49.2","75.6","136.2","9555","2497"
"1310","0","1","1","0","0","9228.4","58.6","72.2","150.5","9515.9","2497"
"1311","0","1","1","0","0","18399.2","96","124.6","253.3","18883.1","2497"
"1312","0","1","1","0","0","11929.6","77.4","75.4","163.7","12253.3","2497"
"1313","0","1","1","0","0","9102.7","53.2","99.4","230.3","9493.3","2497"
"1314","0","1","1","0","0","8974","47.5","81.8","169.9","9279.9","2497"
"1315","0","1","1","0","0","8970.7","45.1","84","171.4","9277.6","2497"
"1316","0","1","1","0","0","16626.6","91.2","95","411.6","17231.3","2497"
"1317","0","1","1","0","0","17224.2","77.2","89.1","276.1","17673.6","2497"
"1318","0","1","1","0","0","16068.2","99.5","143.5","291.2","16607.9","2497"
"1319","0","1","1","0","0","20277.3","88.4","174.1","358.3","20906.4","2497"
"1320","0","1","1","0","0","13007.4","60.7","71","211.5","13356.9","2497"
"1321","0","1","1","0","0","10489.5","50","68.1","152.2","10766","2497"
"1322","0","1","1","0","0","11279.7","58.8","168","180.5","11693.9","2497"
"1323","0","1","1","0","0","10556.9","65.8","75.6","159.8","10864.1","2497"
"1324","0","1","1","0","0","9436.6","71.3","82","194.2","9790.1","2497"
"1325","0","1","1","0","0","10404.5","56","140.1","191","10798.1","2497"
"1326","0","1","1","0","0","9574.9","49.5","334","204.5","10171.5","2497"
"1327","0","1","1","0","0","9890.6","43.2","81.6","162.5","10185.4","2497"
"1328","0","1","1","0","0","10660.1","66.8","61.3","136.2","10929.9","2497"
"1329","0","1","1","0","0","12638.4","53.5","69.6","150","12918.5","2497"
"1330","0","1","1","0","0","10381.4","71.3","70.4","158.7","10687.7","2497"
"1331","0","1","1","0","0","13277.6","47.6","75.7","132","13540.2","2497"
"1332","0","1","1","0","0","8995.3","57","79.7","148.8","9288.9","2497"
"1333","0","1","1","0","0","11395.5","66.7","63.9","132.2","11663.7","2497"
"1334","0","1","1","0","0","12794.1","71.3","72.8","158.8","13102.6","2497"
"1335","0","1","1","0","0","10866.4","66.6","125.7","143.4","11207","2497"
"1336","0","1","1","0","0","13404.4","68.8","72.2","156.4","13707.7","2497"
"1337","0","1","1","0","0","12398","66.8","124.7","151.5","12746.1","2497"
"1338","0","1","1","0","0","13005.1","65.3","65.5","140.6","13282.1","2497"
"1339","0","1","1","0","0","13308.5","72","69.3","155.8","13611.7","2497"
"1340","0","1","1","0","0","10874.1","95.5","89.7","170.6","11237.7","2497"
"1341","0","1","1","0","0","14271.5","48.8","75.7","166.1","14568.5","2497"
"1342","0","1","1","0","0","12686.4","52.7","72.2","136.4","12954.2","2497"
"1343","0","1","1","0","0","10387.1","67.1","132.4","167","10759.3","2497"
"1344","0","1","1","0","0","13465.4","74.6","69.3","148.3","13763.7","2497"
"1345","0","1","1","0","0","16941.8","69.3","99.5","138.1","17255.4","2497"
"1346","0","1","1","0","0","16112.8","51.3","119","248.3","16537.8","2497"
"1347","0","1","1","0","0","21565.7","92.6","84.8","200.2","21950.6","2497"
"1348","0","1","1","0","0","17262.7","57.7","178.2","228.8","17734.4","2497"
"1349","0","1","1","0","0","8926.8","47.3","81.4","231.7","9294.5","2497"
"1350","0","1","1","0","0","10389.6","45.7","84.4","221.6","10749","2497"
"1351","0","1","1","0","0","13509.9","130","84.2","167.5","13899.9","2497"
"1352","0","1","1","0","0","15795.3","93.2","202.2","154.6","16252.7","2497"
"1353","0","1","1","0","0","18007.9","62","136","158.5","18370","2497"
"1354","0","1","1","0","0","17453.1","105.1","160.1","214.1","17939.6","2497"
"1355","0","1","1","0","0","20824.2","72.6","84.8","186.7","21175.5","2497"
"1356","0","1","1","0","0","14546.9","53.5","70.6","154.8","14832","2497"
"1357","0","1","1","0","0","21333.9","84.8","161.2","332.2","21919.5","2497"
"1358","0","1","1","0","0","14818.5","55.3","74.9","212.6","15168.1","2497"
"1359","0","1","1","0","0","21817.8","52.3","137.6","154.8","22169.5","2497"
"1360","0","1","1","0","0","16210.8","46.6","82.2","162.2","16509.5","2497"
"1361","0","1","1","0","0","13076.3","82.8","78.3","220.4","13466.4","2497"
"1362","0","1","1","0","0","13770.9","58.5","68.8","266.5","14171.8","2497"
"1363","0","1","1","0","0","15618.2","53.9","74","142.6","15895.5","2497"
"1364","0","1","1","0","0","9684.2","43.4","71.9","161.1","9967.7","2497"
"1365","0","1","1","0","0","16144.6","52.1","76.1","179.9","16459.4","2497"
"1366","0","1","1","0","0","18781.3","94.8","87.7","262.5","19234.6","2497"
"1367","0","1","1","0","0","17805.6","57.9","128.3","253.9","18252.6","2497"
"1368","0","1","1","0","0","8923.8","48.4","79.5","211.2","9269.6","2497"
"1369","0","1","1","0","0","9823.5","56.1","81.9","233.4","10201.9","2497"
"1370","0","1","1","0","0","10900.2","58.2","74.3","174.2","11213.6","2497"
"1371","0","1","1","0","0","11424.3","53.7","64.3","147.2","11694.1","2497"
"1372","0","1","1","0","0","11540.1","56.6","67.6","173.2","11842.7","2497"
"1373","0","1","1","0","0","11546.7","64.5","73.5","182.7","11873.9","2497"
"1374","0","1","1","0","0","10908.2","55.2","64.4","151.4","11184.7","2497"
"1375","0","1","1","0","0","18450.4","54.4","10765.2","204.6","29480.3","2497"
"1376","0","1","1","0","0","9433.4","67.5","66.7","117.8","9691.4","2497"
"1377","0","1","1","0","0","13834.7","54.6","142.5","270.7","14309.1","2497"
"1378","0","1","1","0","0","14217","52.8","71.9","259.3","14607.4","2497"
"1379","0","1","1","0","0","20819","65.5","77.4","164.7","21133.4","2497"
"1380","0","1","1","0","0","15464.1","54","174","252.8","15951.1","2497"
"1381","0","1","1","0","0","17463.3","56.9","4308.8","592.9","22429.8","2497"
"1382","0","1","1","0","0","13803.9","72.1","134.4","171.4","14188.3","2497"
"1383","0","1","1","0","0","16721.7","50.4","6634.1","634.9","24048.8","2497"
"1384","0","1","1","0","0","9574","50","84.4","162.9","9879.2","2497"
"1385","0","1","1","0","0","10188.3","59.2","72","149.4","10474.9","2497"
"1386","0","1","1","0","0","11225.6","65","69.1","173.5","11539","2497"
"1387","0","1","1","0","0","12754.5","78.9","72.4","167","13079.2","2497"
"1388","0","1","1","0","0","10659.5","69.6","66.8","149.3","10950.6","2497"
"1389","0","1","1","0","0","11113.3","62.6","78.4","228.8","11489.7","2497"
"1390","0","1","1","0","0","11777.3","52","123.2","242.4","12206.3","2497"
"1391","0","1","1","0","0","11990.4","73.7","77.6","138.9","12287","2497"
"1392","0","1","1","0","0","12968.1","66.6","159.7","217.9","13418.6","2497"
"1393","0","1","1","0","0","11804.4","64.9","167.6","196.3","12238.9","2497"
"1394","0","1","1","0","0","11608.8","64","62.3","191.2","11932.5","2497"
"1395","0","1","1","0","0","15074.8","74.6","66.7","332","15553.7","2497"
"1396","0","1","1","0","0","20996.2","110.1","92.5","190.2","21397.6","2497"
"1397","0","1","1","0","0","16272.7","75.2","186.8","217.3","16757.9","2497"
"1398","0","1","1","0","0","12679.4","55.4","135","209.2","13084.9","2497"
"1399","0","1","1","0","0","12172.7","62.1","71.3","160.6","12472.5","2497"
"1400","0","1","1","0","0","12205.6","65","71.3","160.9","12509.4","2497"
"1401","0","1","1","0","0","11598.4","55.1","167.3","202.5","12030.1","2497"
"1402","0","1","1","0","0","14409.1","71.3","162.8","464.1","15115.6","2497"
"1403","0","1","1","0","0","9642.9","45.9","78.8","171.3","9945.6","2497"
"1404","0","1","1","0","0","17477.6","54.7","73.1","108.1","17720.5","2497"
"1405","0","1","1","0","0","11109.2","52","130.4","151.9","11451","2497"
"1406","0","1","1","0","0","13540.2","58.1","84.7","350.2","14040.8","2497"
"1407","0","1","1","0","0","9393","47.5","97.4","172.7","9717.6","2497"
"1408","0","1","1","0","0","9628.9","45","78.3","162.7","9922.4","2497"
"1409","0","1","1","0","0","10783.1","55.2","71.2","157.1","11073.5","2497"
"1410","0","1","1","0","0","11182.6","63.8","139","163.9","11554.9","2497"
"1411","0","1","1","0","0","11295.3","49.2","80.1","177.6","11609.6","2497"
"1412","0","1","1","0","0","11060.2","73.3","142","176.4","11458.4","2497"
"1413","0","1","1","0","0","10589.2","72.7","74.8","175.7","10918.5","2497"
"1414","0","1","1","0","0","10377.2","71.9","70.6","157.9","10683.7","2497"
"1415","0","1","1","0","0","11594.3","70.9","75.5","360.3","12107.4","2497"
"1416","0","1","1","0","0","10574.5","66.5","137.8","201","10986.6","2497"
"1417","0","1","1","0","0","12037.5","71.8","81","333.1","12529.8","2497"
"1418","0","1","1","0","0","12260.5","70.1","61.6","137.9","12536.2","2497"
"1419","0","1","1","0","0","10733.3","70.6","91","172.3","11073","2497"
"1420","0","1","1","0","0","12189.5","67.2","72","146.5","12480.1","2497"
"1421","0","1","1","0","0","13058.3","65.4","67","194.4","13391.3","2497"
"1422","0","1","1","0","0","11232.5","68.5","65","145.8","11517.7","2497"
"1423","0","1","1","0","0","13127.8","55.9","173.1","231.9","13595","2497"
"1424","0","1","1","0","0","9836.9","58.4","84.2","148.3","10135.8","2497"
"1425","0","1","1","0","0","9491.1","56.3","87.5","163.9","9806.9","2497"
"1426","0","1","1","0","0","10753","46.3","84.2","153.4","11044.4","2497"
"1427","0","1","1","0","0","9262.4","44.3","81","195.1","9590.6","2497"
"1428","0","1","1","0","0","12035.7","53.1","66.9","145.9","12306.3","2497"
"1429","0","1","1","0","0","17181.2","105.3","124.9","145.6","17562.9","2497"
"1430","0","1","1","0","0","13686","70.3","83.6","147.4","13993.9","2497"
"1431","0","1","1","0","0","14286.9","56.8","133.2","154.1","14637.7","2497"
"1432","0","1","1","0","0","14601.5","69.5","67.8","151.3","14896.6","2497"
"1433","0","1","1","0","0","19235.7","86.4","137","236.2","19703.4","2497"
"1434","0","1","1","0","0","17868.8","62.4","140.5","222.3","18300.7","2497"
"1435","0","1","1","0","0","13702.5","51.2","67.4","150.2","13976.7","2497"
"1436","0","1","1","0","0","11726","55.2","73.5","163","12023.5","2497"
"1437","0","1","1","0","0","11258.1","88.5","118.9","285.3","11761.2","2497"
"1438","0","1","1","0","0","9994.5","60.6","186.4","203.7","10452.4","2497"
"1439","0","1","1","0","0","9780.1","64","12220.8","17318.5","39391.2","2497"
"1440","0","1","1","0","0","11920.9","57","60.2","105.1","12147.4","2497"
"1441","0","1","1","0","0","9370.4","55","69.5","131.1","9632.8","2497"
"1442","0","1","1","0","0","9037.2","45.7","59.3","124.1","9271.9","2497"
"1443","0","1","1","0","0","13922.2","53.8","185.9","974.4","15143.2","2497"
"1444","0","1","1","0","0","9279.2","46","193.7","204.8","9731.7","2497"
"1445","0","1","1","0","0","9020.4","42.4","200.4","245.4","9516.6","2497"
"1446","0","1","1","0","0","10025.1","51.4","74","134.5","10291","2497"
"1447","0","1","1","0","0","12135.6","50.1","87.2","187.8","12468.3","2497"
